fecha,volumen,variedad,zona,volumen_log,region,precio_promedio_kg,indice_precio_diesel
2023-11-08,9.0,Papa Yungay,Huamanga,2.302585092994046,Ayacucho,1.28,107.9615
2023-11-08,5.0,Papa Unica,Canete,1.791759469228055,Lima,1.31,107.9615
2023-11-08,51.0,Papa Unica,Barranca,3.951243718581428,Lima,1.31,107.9615
2023-11-08,32.0,Papa Unica,Arequipa,3.49650756146648,Arequipa,1.31,107.9615
2023-11-08,25.0,Papa Canchan,Huaral,3.258096538021482,Lima,1.53,107.9615
2023-11-08,32.0,Papa Canchan,Barranca,3.49650756146648,Lima,1.53,107.9615
2023-11-08,25.0,Papa Canchan,Nazca,3.258096538021482,Ica,1.53,107.9615
2023-11-08,56.0,Papa Blanca,Huaura,4.04305126783455,Lima,1.28,107.9615
2023-11-08,212.0,Papa Blanca,Huaral,5.3612921657094255,Lima,1.28,107.9615
2023-11-08,115.0,Papa Blanca,Canete,4.7535901911063645,Lima,1.28,107.9615
2023-11-08,342.0,Papa Blanca,Barranca,5.83773044716594,Lima,1.28,107.9615
2023-11-08,200.0,Papa Blanca,Tarma,5.303304908059076,Junin,1.28,107.9615
2023-11-08,294.0,Papa Blanca,Huancayo,5.68697535633982,Junin,1.28,107.9615
2023-11-08,21.0,Papa Blanca,Pisco,3.091042453358316,Ica,1.28,107.9615
2023-11-08,76.0,Papa Blanca,Nazca,4.343805421853684,Ica,1.28,107.9615
2023-11-08,84.0,Papa Blanca,Ica,4.442651256490317,Ica,1.28,107.9615
2023-11-08,450.0,Papa Blanca,Huanuco,6.111467339502679,Huanuco,1.28,107.9615
2023-11-08,17.0,Papa Blanca,Huamanga,2.8903717578961645,Ayacucho,1.28,107.9615
2023-11-08,87.0,Papa Blanca,Arequipa,4.477336814478207,Arequipa,1.28,107.9615
2023-11-08,27.0,Papa Amarilla,Tarma,3.332204510175204,Junin,4.53,107.9615
2023-11-08,38.0,Papa Amarilla,Ambo,3.6635616461296463,Huanuco,4.53,107.9615
2023-11-07,26.0,Papa Yungay,Tarma,3.295836866004329,Junin,1.26,107.9615
2023-11-07,20.0,Papa Yungay,Huanuco,3.044522437723423,Huanuco,1.26,107.9615
2023-11-07,16.0,Papa Unica,Huaral,2.833213344056216,Lima,1.31,107.9615
2023-11-07,33.0,Papa Unica,Canete,3.5263605246161616,Lima,1.31,107.9615
2023-11-07,30.0,Papa Unica,Arequipa,3.4339872044851463,Arequipa,1.31,107.9615
2023-11-07,9.0,Papa Peruanita,Huancayo,2.302585092994046,Junin,3.68,107.9615
2023-11-07,39.0,Papa Blanca,Pasco,3.688879454113936,Pasco,1.26,107.9615
2023-11-07,34.0,Papa Blanca,Huaura,3.555348061489413,Lima,1.26,107.9615
2023-11-07,147.0,Papa Blanca,Huaral,4.997212273764115,Lima,1.26,107.9615
2023-11-07,88.0,Papa Blanca,Canete,4.48863636973214,Lima,1.26,107.9615
2023-11-07,311.0,Papa Blanca,Barranca,5.7430031878094825,Lima,1.26,107.9615
2023-11-07,282.0,Papa Blanca,Tarma,5.645446897643238,Junin,1.26,107.9615
2023-11-07,10.0,Papa Blanca,Jauja,2.3978952727983707,Junin,1.26,107.9615
2023-11-07,364.0,Papa Blanca,Huancayo,5.899897353582492,Junin,1.26,107.9615
2023-11-07,69.0,Papa Blanca,Pisco,4.248495242049359,Ica,1.26,107.9615
2023-11-07,58.0,Papa Blanca,Nazca,4.07753744390572,Ica,1.26,107.9615
2023-11-07,90.0,Papa Blanca,Ica,4.51085950651685,Ica,1.26,107.9615
2023-11-07,692.0,Papa Blanca,Huanuco,6.541029999189903,Huanuco,1.26,107.9615
2023-11-07,23.0,Papa Blanca,Huancavelica,3.1780538303479458,Huancavelica,1.26,107.9615
2023-11-07,1.0,Papa Blanca,Huamanga,0.6931471805599453,Ayacucho,1.26,107.9615
2023-11-07,1.0,Papa Blanca,Arequipa,0.6931471805599453,Arequipa,1.26,107.9615
2023-11-07,15.0,Papa Blanca,Andahuaylas,2.772588722239781,Apurimac,1.26,107.9615
2023-11-07,1.0,Papa Amarilla,Tarma,0.6931471805599453,Junin,4.73,107.9615
2023-11-07,17.0,Papa Amarilla,Huancayo,2.8903717578961645,Junin,4.73,107.9615
2023-11-07,224.0,Papa Amarilla,Ambo,5.41610040220442,Huanuco,4.73,107.9615
2023-11-06,43.0,Papa Yungay,Barranca,3.784189633918261,Lima,1.13,107.9615
2023-11-06,11.0,Papa Yungay,Jauja,2.4849066497880004,Junin,1.13,107.9615
2023-11-06,25.0,Papa Yungay,Huancayo,3.258096538021482,Junin,1.13,107.9615
2023-11-06,105.0,Papa Yungay,Huanuco,4.663439094112067,Huanuco,1.13,107.9615
2023-11-06,20.0,Papa Yungay,Huancavelica,3.044522437723423,Huancavelica,1.13,107.9615
2023-11-06,12.0,Papa Yungay,Huamanga,2.5649493574615367,Ayacucho,1.13,107.9615
2023-11-06,91.0,Papa Unica,Barranca,4.5217885770490405,Lima,1.36,107.9615
2023-11-06,25.0,Papa Unica,Ica,3.258096538021482,Ica,1.36,107.9615
2023-11-06,15.0,Papa Blanca,Pasco,2.772588722239781,Pasco,1.13,107.9615
2023-11-06,9.0,Papa Blanca,Huaura,2.302585092994046,Lima,1.13,107.9615
2023-11-06,11.0,Papa Blanca,Huaral,2.4849066497880004,Lima,1.13,107.9615
2023-11-06,60.0,Papa Blanca,Canete,4.110873864173311,Lima,1.13,107.9615
2023-11-06,83.0,Papa Blanca,Barranca,4.430816798843313,Lima,1.13,107.9615
2023-11-06,42.0,Papa Blanca,Tarma,3.7612001156935615,Junin,1.13,107.9615
2023-11-06,143.0,Papa Blanca,Huancayo,4.969813299576001,Junin,1.13,107.9615
2023-11-06,17.0,Papa Blanca,Pisco,2.8903717578961645,Ica,1.13,107.9615
2023-11-06,16.0,Papa Blanca,Nazca,2.833213344056216,Ica,1.13,107.9615
2023-11-06,222.0,Papa Blanca,Huanuco,5.407171771460119,Huanuco,1.13,107.9615
2023-11-06,30.0,Papa Blanca,Arequipa,3.4339872044851463,Arequipa,1.13,107.9615
2023-11-06,42.0,Papa Amarilla,Ambo,3.7612001156935615,Huanuco,4.68,107.9615
2023-11-05,31.0,Papa Yungay,Tarma,3.4657359027997265,Junin,1.14,107.9615
2023-11-05,26.0,Papa Yungay,Huancayo,3.295836866004329,Junin,1.14,107.9615
2023-11-05,46.0,Papa Yungay,Huanuco,3.8501476017100575,Huanuco,1.14,107.9615
2023-11-05,30.0,Papa Unica,Nazca,3.4339872044851463,Ica,1.34,107.9615
2023-11-05,14.0,Papa Unica,Ica,2.70805020110221,Ica,1.34,107.9615
2023-11-05,15.0,Papa Canchan,Huaral,2.772588722239781,Lima,1.48,107.9615
2023-11-05,17.0,Papa Blanca,Pasco,2.8903717578961645,Pasco,1.14,107.9615
2023-11-05,41.0,Papa Blanca,Lima,3.737669618283368,Lima,1.14,107.9615
2023-11-05,47.0,Papa Blanca,Huaura,3.87120101090789,Lima,1.14,107.9615
2023-11-05,136.0,Papa Blanca,Huaral,4.919980925828125,Lima,1.14,107.9615
2023-11-05,71.0,Papa Blanca,Canete,4.276666119016055,Lima,1.14,107.9615
2023-11-05,42.0,Papa Blanca,Barranca,3.7612001156935615,Lima,1.14,107.9615
2023-11-05,153.0,Papa Blanca,Tarma,5.0369526024136295,Junin,1.14,107.9615
2023-11-05,176.0,Papa Blanca,Huancayo,5.176149732573829,Junin,1.14,107.9615
2023-11-05,26.0,Papa Blanca,Nazca,3.295836866004329,Ica,1.14,107.9615
2023-11-05,395.0,Papa Blanca,Huanuco,5.981414211254481,Huanuco,1.14,107.9615
2023-11-05,68.0,Papa Blanca,Arequipa,4.23410650459726,Arequipa,1.14,107.9615
2023-11-05,269.0,Papa Amarilla,Ambo,5.598421958998375,Huanuco,4.73,107.9615
2023-11-04,37.0,Papa Yungay,Ica,3.6375861597263857,Ica,1.14,107.9615
2023-11-04,4.0,Papa Yungay,Huanuco,1.6094379124341005,Huanuco,1.14,107.9615
2023-11-04,31.0,Papa Unica,Canete,3.4657359027997265,Lima,1.34,107.9615
2023-11-04,62.0,Papa Unica,Barranca,4.143134726391533,Lima,1.34,107.9615
2023-11-04,26.0,Papa Unica,Nazca,3.295836866004329,Ica,1.34,107.9615
2023-11-04,1.0,Papa Canchan,Canete,0.6931471805599453,Lima,1.48,107.9615
2023-11-04,8.0,Papa Canchan,Huanta,2.19722457733622,Ayacucho,1.48,107.9615
2023-11-04,56.0,Papa Canchan,Arequipa,4.04305126783455,Arequipa,1.48,107.9615
2023-11-04,67.0,Papa Blanca,Lima,4.219507705176107,Lima,1.14,107.9615
2023-11-04,69.0,Papa Blanca,Huaura,4.248495242049359,Lima,1.14,107.9615
2023-11-04,80.0,Papa Blanca,Huaral,4.394449154672439,Lima,1.14,107.9615
2023-11-04,8.0,Papa Blanca,Canta,2.19722457733622,Lima,1.14,107.9615
2023-11-04,108.0,Papa Blanca,Canete,4.691347882229144,Lima,1.14,107.9615
2023-11-04,114.0,Papa Blanca,Barranca,4.74493212836325,Lima,1.14,107.9615
2023-11-04,5.0,Papa Blanca,Santiago De Chuco,1.791759469228055,La libertad,1.14,107.9615
2023-11-04,288.0,Papa Blanca,Tarma,5.666426688112432,Junin,1.14,107.9615
2023-11-04,12.0,Papa Blanca,Junin,2.5649493574615367,Junin,1.14,107.9615
2023-11-04,300.0,Papa Blanca,Huancayo,5.707110264748875,Junin,1.14,107.9615
2023-11-04,36.0,Papa Blanca,Pisco,3.610917912644224,Ica,1.14,107.9615
2023-11-04,20.0,Papa Blanca,Palpa,3.044522437723423,Ica,1.14,107.9615
2023-11-04,70.0,Papa Blanca,Nazca,4.262679877041316,Ica,1.14,107.9615
2023-11-04,100.0,Papa Blanca,Ica,4.61512051684126,Ica,1.14,107.9615
2023-11-04,428.0,Papa Blanca,Huanuco,6.061456918928017,Huanuco,1.14,107.9615
2023-11-04,7.0,Papa Blanca,Huamanga,2.079441541679836,Ayacucho,1.14,107.9615
2023-11-04,65.0,Papa Blanca,Arequipa,4.189654742026425,Arequipa,1.14,107.9615
2023-11-04,35.0,Papa Blanca,Andahuaylas,3.58351893845611,Apurimac,1.14,107.9615
2023-11-04,90.0,Papa Amarilla,Ambo,4.51085950651685,Huanuco,4.73,107.9615
2023-11-03,19.0,Papa Yungay,Tarma,2.995732273553991,Junin,1.16,107.9615
2023-11-03,36.0,Papa Yungay,Huanuco,3.610917912644224,Huanuco,1.16,107.9615
2023-11-03,19.0,Papa Yungay,Huancavelica,2.995732273553991,Huancavelica,1.16,107.9615
2023-11-03,1.0,Papa Unica,Lima,0.6931471805599453,Lima,1.36,107.9615
2023-11-03,24.0,Papa Unica,Huaral,3.218875824868201,Lima,1.36,107.9615
2023-11-03,27.0,Papa Unica,Canete,3.332204510175204,Lima,1.36,107.9615
2023-11-03,20.0,Papa Unica,Barranca,3.044522437723423,Lima,1.36,107.9615
2023-11-03,50.0,Papa Unica,Ica,3.9318256327243257,Ica,1.36,107.9615
2023-11-03,1.0,Papa Canchan,Lima,0.6931471805599453,Lima,1.48,107.9615
2023-11-03,56.0,Papa Canchan,Barranca,4.04305126783455,Lima,1.48,107.9615
2023-11-03,25.0,Papa Blanca,Pasco,3.258096538021482,Pasco,1.16,107.9615
2023-11-03,34.0,Papa Blanca,Lima,3.555348061489413,Lima,1.16,107.9615
2023-11-03,39.0,Papa Blanca,Huaura,3.688879454113936,Lima,1.16,107.9615
2023-11-03,34.0,Papa Blanca,Huaral,3.555348061489413,Lima,1.16,107.9615
2023-11-03,2.0,Papa Blanca,Canta,1.0986122886681096,Lima,1.16,107.9615
2023-11-03,130.0,Papa Blanca,Canete,4.875197323201151,Lima,1.16,107.9615
2023-11-03,220.0,Papa Blanca,Barranca,5.3981627015177525,Lima,1.16,107.9615
2023-11-03,134.0,Papa Blanca,Tarma,4.90527477843843,Junin,1.16,107.9615
2023-11-03,4.0,Papa Blanca,Junin,1.6094379124341005,Junin,1.16,107.9615
2023-11-03,6.0,Papa Blanca,Jauja,1.9459101490553128,Junin,1.16,107.9615
2023-11-03,278.0,Papa Blanca,Huancayo,5.631211781821365,Junin,1.16,107.9615
2023-11-03,24.0,Papa Blanca,Nazca,3.218875824868201,Ica,1.16,107.9615
2023-11-03,62.0,Papa Blanca,Ica,4.143134726391533,Ica,1.16,107.9615
2023-11-03,498.0,Papa Blanca,Huanuco,6.212606095751519,Huanuco,1.16,107.9615
2023-11-03,11.0,Papa Blanca,Huancavelica,2.4849066497880004,Huancavelica,1.16,107.9615
2023-11-03,35.0,Papa Blanca,Huamanga,3.58351893845611,Ayacucho,1.16,107.9615
2023-11-03,68.0,Papa Blanca,Arequipa,4.23410650459726,Arequipa,1.16,107.9615
2023-11-03,1.0,Papa Amarilla,Huancayo,0.6931471805599453,Junin,4.68,107.9615
2023-11-03,7.0,Papa Amarilla,Ambo,2.079441541679836,Huanuco,4.68,107.9615
2023-11-02,21.0,Papa Yungay,Huaral,3.091042453358316,Lima,1.14,107.9615
2023-11-02,18.0,Papa Yungay,Huancayo,2.9444389791664403,Junin,1.14,107.9615
2023-11-02,13.0,Papa Unica,Huaral,2.639057329615259,Lima,1.35,107.9615
2023-11-02,25.0,Papa Unica,Canete,3.258096538021482,Lima,1.35,107.9615
2023-11-02,36.0,Papa Unica,Ica,3.610917912644224,Ica,1.35,107.9615
2023-11-02,21.0,Papa Canchan,Ica,3.091042453358316,Ica,1.5,107.9615
2023-11-02,42.0,Papa Canchan,Arequipa,3.7612001156935615,Arequipa,1.5,107.9615
2023-11-02,11.0,Papa Blanca,Pasco,2.4849066497880004,Pasco,1.14,107.9615
2023-11-02,5.0,Papa Blanca,Lima,1.791759469228055,Lima,1.14,107.9615
2023-11-02,30.0,Papa Blanca,Huaura,3.4339872044851463,Lima,1.14,107.9615
2023-11-02,82.0,Papa Blanca,Huaral,4.418840607796598,Lima,1.14,107.9615
2023-11-02,75.0,Papa Blanca,Canete,4.330733340286331,Lima,1.14,107.9615
2023-11-02,59.0,Papa Blanca,Barranca,4.0943445622221,Lima,1.14,107.9615
2023-11-02,13.0,Papa Blanca,Santiago De Chuco,2.639057329615259,La libertad,1.14,107.9615
2023-11-02,109.0,Papa Blanca,Tarma,4.700480365792417,Junin,1.14,107.9615
2023-11-02,12.0,Papa Blanca,Junin,2.5649493574615367,Junin,1.14,107.9615
2023-11-02,15.0,Papa Blanca,Jauja,2.772588722239781,Junin,1.14,107.9615
2023-11-02,74.0,Papa Blanca,Huancayo,4.31748811353631,Junin,1.14,107.9615
2023-11-02,75.0,Papa Blanca,Nazca,4.330733340286331,Ica,1.14,107.9615
2023-11-02,96.0,Papa Blanca,Ica,4.574710978503383,Ica,1.14,107.9615
2023-11-02,290.0,Papa Blanca,Huanuco,5.673323267171493,Huanuco,1.14,107.9615
2023-11-02,25.0,Papa Blanca,Huamanga,3.258096538021482,Ayacucho,1.14,107.9615
2023-11-02,98.0,Papa Blanca,Arequipa,4.59511985013459,Arequipa,1.14,107.9615
2023-11-02,36.0,Papa Blanca,Andahuaylas,3.610917912644224,Apurimac,1.14,107.9615
2023-11-02,30.0,Papa Amarilla,Huancayo,3.4339872044851463,Junin,4.73,107.9615
2023-11-02,67.0,Papa Amarilla,Ambo,4.219507705176107,Huanuco,4.73,107.9615
2023-11-01,19.0,Papa Yungay,Huanuco,2.995732273553991,Huanuco,1.04,107.9615
2023-11-01,13.0,Papa Unica,Huaura,2.639057329615259,Lima,1.25,107.9615
2023-11-01,19.0,Papa Unica,Huaral,2.995732273553991,Lima,1.25,107.9615
2023-11-01,16.0,Papa Unica,Canta,2.833213344056216,Lima,1.25,107.9615
2023-11-01,26.0,Papa Unica,Barranca,3.295836866004329,Lima,1.25,107.9615
2023-11-01,16.0,Papa Unica,Nazca,2.833213344056216,Ica,1.25,107.9615
2023-11-01,134.0,Papa Unica,Ica,4.90527477843843,Ica,1.25,107.9615
2023-11-01,20.0,Papa Canchan,Huaral,3.044522437723423,Lima,1.44,107.9615
2023-11-01,26.0,Papa Canchan,Nazca,3.295836866004329,Ica,1.44,107.9615
2023-11-01,31.0,Papa Canchan,Arequipa,3.4657359027997265,Arequipa,1.44,107.9615
2023-11-01,33.0,Papa Blanca,Pasco,3.5263605246161616,Pasco,1.04,107.9615
2023-11-01,7.0,Papa Blanca,Lima,2.079441541679836,Lima,1.04,107.9615
2023-11-01,49.0,Papa Blanca,Huaura,3.912023005428146,Lima,1.04,107.9615
2023-11-01,191.0,Papa Blanca,Huaral,5.2574953720277815,Lima,1.04,107.9615
2023-11-01,58.0,Papa Blanca,Canete,4.07753744390572,Lima,1.04,107.9615
2023-11-01,129.0,Papa Blanca,Barranca,4.867534450455582,Lima,1.04,107.9615
2023-11-01,101.0,Papa Blanca,Tarma,4.624972813284271,Junin,1.04,107.9615
2023-11-01,115.0,Papa Blanca,Huancayo,4.7535901911063645,Junin,1.04,107.9615
2023-11-01,165.0,Papa Blanca,Nazca,5.111987788356544,Ica,1.04,107.9615
2023-11-01,32.0,Papa Blanca,Ica,3.49650756146648,Ica,1.04,107.9615
2023-11-01,268.0,Papa Blanca,Huanuco,5.594711379601839,Huanuco,1.04,107.9615
2023-11-01,33.0,Papa Blanca,Arequipa,3.5263605246161616,Arequipa,1.04,107.9615
2023-11-01,20.0,Papa Amarilla,Tarma,3.044522437723423,Junin,4.43,107.9615
2023-11-01,13.0,Papa Amarilla,Huancayo,2.639057329615259,Junin,4.43,107.9615
2023-11-01,91.0,Papa Amarilla,Ambo,4.5217885770490405,Huanuco,4.43,107.9615
2023-10-31,12.0,Papa Yungay,Tarma,2.5649493574615367,Junin,0.95,103.7517
2023-10-31,48.0,Papa Yungay,Huancayo,3.8918202981106265,Junin,0.95,103.7517
2023-10-31,12.0,Papa Unica,Huaura,2.5649493574615367,Lima,1.24,103.7517
2023-10-31,20.0,Papa Unica,Huaral,3.044522437723423,Lima,1.24,103.7517
2023-10-31,12.0,Papa Unica,Canete,2.5649493574615367,Lima,1.24,103.7517
2023-10-31,55.0,Papa Unica,Barranca,4.02535169073515,Lima,1.24,103.7517
2023-10-31,31.0,Papa Unica,Ica,3.4657359027997265,Ica,1.24,103.7517
2023-10-31,18.0,Papa Color,Tarma,2.9444389791664403,Junin,1.34,103.7517
2023-10-31,33.0,Papa Blanca,Pasco,3.5263605246161616,Pasco,0.95,103.7517
2023-10-31,113.0,Papa Blanca,Lima,4.736198448394496,Lima,0.95,103.7517
2023-10-31,99.0,Papa Blanca,Huaura,4.605170185988092,Lima,0.95,103.7517
2023-10-31,189.0,Papa Blanca,Huaral,5.247024072160486,Lima,0.95,103.7517
2023-10-31,10.0,Papa Blanca,Canta,2.3978952727983707,Lima,0.95,103.7517
2023-10-31,17.0,Papa Blanca,Canete,2.8903717578961645,Lima,0.95,103.7517
2023-10-31,105.0,Papa Blanca,Barranca,4.663439094112067,Lima,0.95,103.7517
2023-10-31,311.0,Papa Blanca,Tarma,5.7430031878094825,Junin,0.95,103.7517
2023-10-31,9.0,Papa Blanca,Jauja,2.302585092994046,Junin,0.95,103.7517
2023-10-31,224.0,Papa Blanca,Huancayo,5.41610040220442,Junin,0.95,103.7517
2023-10-31,77.0,Papa Blanca,Nazca,4.356708826689592,Ica,0.95,103.7517
2023-10-31,155.0,Papa Blanca,Ica,5.049856007249537,Ica,0.95,103.7517
2023-10-31,731.0,Papa Blanca,Huanuco,6.595780513961311,Huanuco,0.95,103.7517
2023-10-31,23.0,Papa Blanca,Huancavelica,3.1780538303479458,Huancavelica,0.95,103.7517
2023-10-31,39.0,Papa Blanca,Huamanga,3.688879454113936,Ayacucho,0.95,103.7517
2023-10-31,81.0,Papa Blanca,Arequipa,4.406719247264253,Arequipa,0.95,103.7517
2023-10-31,52.0,Papa Blanca,Andahuaylas,3.970291913552122,Apurimac,0.95,103.7517
2023-10-31,90.0,Papa Amarilla,Ambo,4.51085950651685,Huanuco,3.9,103.7517
2023-10-30,48.0,Papa Yungay,Huanuco,3.8918202981106265,Huanuco,1.05,103.7517
2023-10-30,39.0,Papa Unica,Nazca,3.688879454113936,Ica,1.24,103.7517
2023-10-30,6.0,Papa Blanca,Pasco,1.9459101490553128,Pasco,1.05,103.7517
2023-10-30,191.0,Papa Blanca,Lima,5.2574953720277815,Lima,1.05,103.7517
2023-10-30,60.0,Papa Blanca,Huaral,4.110873864173311,Lima,1.05,103.7517
2023-10-30,1.0,Papa Blanca,Barranca,0.6931471805599453,Lima,1.05,103.7517
2023-10-30,49.0,Papa Blanca,Tarma,3.912023005428146,Junin,1.05,103.7517
2023-10-30,19.0,Papa Blanca,Jauja,2.995732273553991,Junin,1.05,103.7517
2023-10-30,166.0,Papa Blanca,Huancayo,5.117993812416755,Junin,1.05,103.7517
2023-10-30,277.0,Papa Blanca,Huanuco,5.627621113690637,Huanuco,1.05,103.7517
2023-10-30,10.0,Papa Blanca,Acobamba,2.3978952727983707,Huancavelica,1.05,103.7517
2023-10-30,1.0,Papa Amarilla,Huancayo,0.6931471805599453,Junin,3.85,103.7517
2023-10-29,5.0,Papa Yungay,Lima,1.791759469228055,Lima,0.96,103.7517
2023-10-29,10.0,Papa Yungay,Huaura,2.3978952727983707,Lima,0.96,103.7517
2023-10-29,51.0,Papa Yungay,Tarma,3.951243718581428,Junin,0.96,103.7517
2023-10-29,38.0,Papa Yungay,Huancayo,3.6635616461296463,Junin,0.96,103.7517
2023-10-29,21.0,Papa Yungay,Huanuco,3.091042453358316,Huanuco,0.96,103.7517
2023-10-29,9.0,Papa Yungay,Huamanga,2.302585092994046,Ayacucho,0.96,103.7517
2023-10-29,17.0,Papa Unica,Huaura,2.8903717578961645,Lima,1.13,103.7517
2023-10-29,30.0,Papa Unica,Canete,3.4339872044851463,Lima,1.13,103.7517
2023-10-29,35.0,Papa Canchan,Arequipa,3.58351893845611,Arequipa,1.44,103.7517
2023-10-29,26.0,Papa Blanca,Lima,3.295836866004329,Lima,0.96,103.7517
2023-10-29,54.0,Papa Blanca,Huaral,4.007333185232471,Lima,0.96,103.7517
2023-10-29,20.0,Papa Blanca,Canete,3.044522437723423,Lima,0.96,103.7517
2023-10-29,58.0,Papa Blanca,Barranca,4.07753744390572,Lima,0.96,103.7517
2023-10-29,112.0,Papa Blanca,Tarma,4.727387818712341,Junin,0.96,103.7517
2023-10-29,242.0,Papa Blanca,Huancayo,5.493061443340548,Junin,0.96,103.7517
2023-10-29,29.0,Papa Blanca,Nazca,3.4011973816621555,Ica,0.96,103.7517
2023-10-29,158.0,Papa Blanca,Ica,5.068904202220232,Ica,0.96,103.7517
2023-10-29,494.0,Papa Blanca,Huanuco,6.20455776256869,Huanuco,0.96,103.7517
2023-10-29,16.0,Papa Blanca,Huamanga,2.833213344056216,Ayacucho,0.96,103.7517
2023-10-29,80.0,Papa Blanca,Arequipa,4.394449154672439,Arequipa,0.96,103.7517
2023-10-29,29.0,Papa Amarilla,Ambo,3.4011973816621555,Huanuco,3.43,103.7517
2023-10-28,11.0,Papa Yungay,Canete,2.4849066497880004,Lima,0.96,103.7517
2023-10-28,18.0,Papa Yungay,Tarma,2.9444389791664403,Junin,0.96,103.7517
2023-10-28,10.0,Papa Yungay,Junin,2.3978952727983707,Junin,0.96,103.7517
2023-10-28,39.0,Papa Yungay,Huancayo,3.688879454113936,Junin,0.96,103.7517
2023-10-28,61.0,Papa Yungay,Ica,4.127134385045092,Ica,0.96,103.7517
2023-10-28,89.0,Papa Yungay,Huanuco,4.499809670330265,Huanuco,0.96,103.7517
2023-10-28,3.0,Papa Yungay,Andahuaylas,1.3862943611198906,Apurimac,0.96,103.7517
2023-10-28,28.0,Papa Unica,Canete,3.367295829986474,Lima,1.13,103.7517
2023-10-28,67.0,Papa Unica,Barranca,4.219507705176107,Lima,1.13,103.7517
2023-10-28,27.0,Papa Unica,Palpa,3.332204510175204,Ica,1.13,103.7517
2023-10-28,44.0,Papa Unica,Nazca,3.80666248977032,Ica,1.13,103.7517
2023-10-28,53.0,Papa Unica,Ica,3.9889840465642745,Ica,1.13,103.7517
2023-10-28,3.0,Papa Color,Tarma,1.3862943611198906,Junin,1.28,103.7517
2023-10-28,22.0,Papa Canchan,Huaral,3.1354942159291497,Lima,1.44,103.7517
2023-10-28,12.0,Papa Canchan,Nazca,2.5649493574615367,Ica,1.44,103.7517
2023-10-28,88.0,Papa Canchan,Ica,4.48863636973214,Ica,1.44,103.7517
2023-10-28,32.0,Papa Blanca,Pasco,3.49650756146648,Pasco,0.96,103.7517
2023-10-28,35.0,Papa Blanca,Lima,3.58351893845611,Lima,0.96,103.7517
2023-10-28,32.0,Papa Blanca,Huaura,3.49650756146648,Lima,0.96,103.7517
2023-10-28,77.0,Papa Blanca,Huaral,4.356708826689592,Lima,0.96,103.7517
2023-10-28,60.0,Papa Blanca,Canete,4.110873864173311,Lima,0.96,103.7517
2023-10-28,57.0,Papa Blanca,Barranca,4.060443010546419,Lima,0.96,103.7517
2023-10-28,283.0,Papa Blanca,Tarma,5.648974238161206,Junin,0.96,103.7517
2023-10-28,26.0,Papa Blanca,Junin,3.295836866004329,Junin,0.96,103.7517
2023-10-28,121.0,Papa Blanca,Huancayo,4.804021044733257,Junin,0.96,103.7517
2023-10-28,37.0,Papa Blanca,Nazca,3.6375861597263857,Ica,0.96,103.7517
2023-10-28,124.0,Papa Blanca,Ica,4.8283137373023015,Ica,0.96,103.7517
2023-10-28,485.0,Papa Blanca,Huanuco,6.186208623900494,Huanuco,0.96,103.7517
2023-10-28,2.0,Papa Blanca,Huamalies,1.0986122886681096,Huanuco,0.96,103.7517
2023-10-28,11.0,Papa Blanca,Huamanga,2.4849066497880004,Ayacucho,0.96,103.7517
2023-10-28,27.0,Papa Blanca,Arequipa,3.332204510175204,Arequipa,0.96,103.7517
2023-10-28,20.0,Papa Amarilla,Tarma,3.044522437723423,Junin,3.43,103.7517
2023-10-28,25.0,Papa Amarilla,Huancayo,3.258096538021482,Junin,3.43,103.7517
2023-10-28,68.0,Papa Amarilla,Ambo,4.23410650459726,Huanuco,3.43,103.7517
2023-10-28,20.0,Papa Amarilla,Andahuaylas,3.044522437723423,Apurimac,3.43,103.7517
2023-10-27,5.0,Papa Yungay,Lima,1.791759469228055,Lima,0.94,103.7517
2023-10-27,89.0,Papa Yungay,Huanuco,4.499809670330265,Huanuco,0.94,103.7517
2023-10-27,4.0,Papa Yungay,Arequipa,1.6094379124341005,Arequipa,0.94,103.7517
2023-10-27,25.0,Papa Unica,Huaura,3.258096538021482,Lima,1.15,103.7517
2023-10-27,17.0,Papa Unica,Huaral,2.8903717578961645,Lima,1.15,103.7517
2023-10-27,29.0,Papa Unica,Canete,3.4011973816621555,Lima,1.15,103.7517
2023-10-27,29.0,Papa Unica,Barranca,3.4011973816621555,Lima,1.15,103.7517
2023-10-27,59.0,Papa Unica,Ica,4.0943445622221,Ica,1.15,103.7517
2023-10-27,16.0,Papa Color,Pasco,2.833213344056216,Pasco,1.31,103.7517
2023-10-27,19.0,Papa Color,Tarma,2.995732273553991,Junin,1.31,103.7517
2023-10-27,4.0,Papa Color,Junin,1.6094379124341005,Junin,1.31,103.7517
2023-10-27,20.0,Papa Color,Huanuco,3.044522437723423,Huanuco,1.31,103.7517
2023-10-27,29.0,Papa Canchan,Huanuco,3.4011973816621555,Huanuco,1.46,103.7517
2023-10-27,19.0,Papa Blanca,Pasco,2.995732273553991,Pasco,0.94,103.7517
2023-10-27,8.0,Papa Blanca,Lima,2.19722457733622,Lima,0.94,103.7517
2023-10-27,17.0,Papa Blanca,Huaura,2.8903717578961645,Lima,0.94,103.7517
2023-10-27,73.0,Papa Blanca,Huaral,4.304065093204169,Lima,0.94,103.7517
2023-10-27,6.0,Papa Blanca,Canta,1.9459101490553128,Lima,0.94,103.7517
